global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
26958,,,0.7417635236467633,0.2729658910206386,0.7207608284679234,0.2885890911319112,3554.0,0.7378970063355208,0.2901187269290177,3581.0,6468.155818939209,7037.146840572357,6468.155818939209,564.494818687439,3.6055052280426025,0.0
27000,0.3175561,0.21937339,,,,,,,,,,,,,,
27300,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6548.193376779556,7121.316215991974,6548.193376779556,568.5809397697449,3.639692306518554,0.0
27500,1.5051957,0.27088153,,,,,,,,,,,,,,
27647,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6628.356068849564,7205.60270690918,6628.356068849564,572.6658992767334,3.6670351028442383,0.0
27994,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6708.501473665237,7289.877163887024,6708.501473665237,576.7527916431427,3.697467088699341,0.0
28000,0.6726182,0.24919581,,,,,,,,,,,,,,
28336,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6788.523461341858,7374.019344091415,6788.523461341858,580.8325762748718,3.7263882160186768,0.0
28500,0.6088755,0.36249626,,,,,,,,,,,,,,
28682,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6868.573903560638,7458.197700977325,6868.573903560638,584.9216039180756,3.75397515296936,0.0
29000,1.5372672,0.27884212,,,,,,,,,,,,,,
29028,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,6948.557401895523,7542.306804656982,6948.557401895523,589.0086658000946,3.7810072898864746,0.0
29373,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7028.536004066467,7626.408205747604,7028.536004066467,593.0918486118317,3.809366226196289,0.0
29500,1.2032605,0.29431263,,,,,,,,,,,,,,
29718,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7108.638751268387,7710.63457608223,7108.638751268387,597.1754550933838,3.8380186557769775,0.0
30000,2.2793016,0.3398924,,,,,,,,,,,,,,
30062,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7188.739231586456,7794.857779979706,7188.739231586456,601.2588725090027,3.866201877593994,0.0
30403,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7268.706347942352,7878.949106216431,7268.706347942352,605.3427798748016,3.895518779754639,0.0
30500,0.7296487,0.2268333,,,,,,,,,,,,,,
30750,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7348.814846992493,7963.181031227112,7348.814846992493,609.426253080368,3.924158811569214,0.0
31000,0.5437956,0.27673507,,,,,,,,,,,,,,
31097,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7429.004003286362,8047.494386672974,7429.004003286362,613.5103039741516,3.952457427978516,0.0
31440,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7509.047228097916,8131.659970998764,7509.047228097916,617.592657327652,3.980847120285034,0.0
31500,1.2418237,0.28612015,,,,,,,,,,,,,,
31785,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7589.035832166672,8215.774555444717,7589.035832166672,621.6771674156189,4.010892629623413,0.0
32000,2.0696366,0.2021766,,,,,,,,,,,,,,
32133,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7669.066840648651,8299.927055120468,7669.066840648651,625.7589581012726,4.039003372192383,0.0
32477,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7749.144847869873,8384.126523971558,7749.144847869873,629.8401267528534,4.067720174789429,0.0
32500,1.7856421,0.3134402,,,,,,,,,,,,,,
32823,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7829.314699649811,8468.41802930832,7829.314699649811,633.9219801425934,4.096329927444458,0.0
33000,0.45981452,0.31191203,,,,,,,,,,,,,,
33170,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7909.491724967956,8552.721357822418,7909.491724967956,638.0083565711975,4.124903202056885,0.0
33500,1.7135192,0.18942301,,,,,,,,,,,,,,
33515,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,7989.682065486908,8637.036481380463,7989.682065486908,642.0904417037964,4.1561315059661865,0.0
33863,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8069.779176473618,8721.256162881851,8069.779176473618,646.1733639240265,4.1843650341033936,0.0
34000,2.2038953,0.34750408,,,,,,,,,,,,,,
34214,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8149.900340795517,8805.501912593842,8149.900340795517,650.2561643123627,4.214876174926758,0.0
34500,0.34051618,0.30409157,,,,,,,,,,,,,,
34561,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8229.964560508728,8889.694897890091,8229.964560508728,654.3396654129028,4.248841285705566,0.0
34903,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8310.00448679924,8973.858474969864,8310.00448679924,658.4228320121765,4.278192758560181,0.0
35000,0.5783241,0.2622463,,,,,,,,,,,,,,
35250,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8390.062381267548,9058.040325164797,8390.062381267548,662.5051946640015,4.30848240852356,0.0
35500,1.5052099,0.25826207,,,,,,,,,,,,,,
35597,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8470.217713832855,9142.32138323784,8470.217713832855,666.5878751277924,4.3400397300720215,0.0
35941,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8550.349675893784,9226.57670545578,8550.349675893784,670.6714239120483,4.368396043777466,0.0
36000,1.5354022,0.24402651,,,,,,,,,,,,,,
36189,,,0.7415447235107422,0.2729121616908482,0.7204848822409609,0.2885443709442705,3554.0,0.7376433209779042,0.290069605644373,3581.0,8606.819529294968,9287.165771484377,8606.819529294968,674.7525434494019,4.3977580070495605,0.0
36189,,,,,,,,,,,8606.819529294968,,,,,0.0
