global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
1870,,,0.0439843721687793,5.696121692657471,0.0421199984848499,5.730832576751709,50000.0,0.0340999998152256,5.867914199829102,10000.0,883.6368682384491,966.1791715621948,883.6368682384491,82.38292145729065,0.0534830093383789,0.0
2000,1.1861243,6.6058307,,,,,,,,,,,,,,
2500,1.7252264,5.8995113,,,,,,,,,,,,,,
2834,,,0.0734765604138374,5.280451774597168,0.066780000925064,5.336838722229004,50000.0,0.0540000014007091,5.536876678466797,10000.0,1304.212679862976,1407.9402105808258,1304.212679862976,103.48623061180116,0.0818145275115966,0.0
3000,1.3163979,5.6843624,,,,,,,,,,,,,,
3500,1.5148267,5.5816503,,,,,,,,,,,,,,
3798,,,0.1104101538658142,4.8983073234558105,0.1026199981570243,4.945130825042725,50000.0,0.0806000009179115,5.208343982696533,10000.0,1724.487268447876,1850.4843425750728,1724.487268447876,125.66406631469728,0.1126015186309814,0.0
4000,1.4906758,5.3401465,,,,,,,,,,,,,,
4500,1.3708311,5.211746,,,,,,,,,,,,,,
4758,,,0.1586328148841858,4.414804935455322,0.1496399939060211,4.490406036376953,50000.0,0.1115000024437904,4.83000373840332,10000.0,2144.504992008209,2292.2565217018127,2144.504992008209,147.33879375457764,0.1401855945587158,0.0
5000,1.3528032,5.0562835,,,,,,,,,,,,,,
5500,1.1015521,6.4152317,,,,,,,,,,,,,,
5718,,,0.21044921875,4.01679277420044,0.1920999884605407,4.121342658996582,50000.0,0.1448000073432922,4.527491569519043,10000.0,2564.7776367664337,2733.9472160339355,2564.7776367664337,168.67592430114746,0.1682353019714355,0.0
6000,1.5262742,4.7161164,,,,,,,,,,,,,,
6500,1.5210963,4.704891,,,,,,,,,,,,,,
6675,,,0.2644335925579071,3.6136574745178223,0.2317399978637695,3.811569929122925,50000.0,0.1750000119209289,4.2633867263793945,10000.0,2985.114411830902,3175.604325056076,2985.114411830902,189.9159426689148,0.1959815025329589,0.0
7000,1.1900359,5.561152,,,,,,,,,,,,,,
7500,1.618824,4.480568,,,,,,,,,,,,,,
7630,,,0.2835937440395355,3.490403413772583,0.2690999805927276,3.595759868621826,50000.0,0.2019000053405761,4.105603218078613,10000.0,3405.1694016456604,3617.045097589493,3405.1694016456604,211.21724128723145,0.2275717258453369,0.0
8000,1.0310197,5.245437,,,,,,,,,,,,,,
8500,1.5708884,4.1634474,,,,,,,,,,,,,,
8588,,,0.3390038907527923,3.164844036102295,0.3127000033855438,3.313385248184204,50000.0,0.2373000085353851,3.838170051574707,10000.0,3825.339316368103,4061.45045375824,3825.339316368103,235.36473417282104,0.2624244689941406,0.0
9000,1.284998,4.218287,,,,,,,,,,,,,,
9500,1.4213227,3.9232183,,,,,,,,,,,,,,
9546,,,0.374824196100235,2.909634828567505,0.3432999849319458,3.0872015953063965,50000.0,0.2647000253200531,3.6340298652648926,10000.0,4245.2809009552,4507.261991262436,4245.2809009552,261.1478724479676,0.2952415943145752,0.0
10000,1.3034667,3.6223998,,,,,,,,,,,,,,
10500,1.2221944,3.99466,,,,,,,,,,,,,,
10501,,,0.4027148485183716,2.7752459049224854,0.372439980506897,2.9269795417785645,50000.0,0.287200003862381,3.490385293960572,10000.0,4665.211783647537,4953.886339187622,4665.211783647537,287.75501561164856,0.3279621601104736,0.0
11000,1.3554244,3.6816425,,,,,,,,,,,,,,
