global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
22500,0.24520418,3.6772344,,,,,,,,,,,,,,
22770,,,0.5297154188156128,2.2742745876312256,0.4883599877357483,2.461336851119995,50000.0,0.3747000098228454,3.10118055343628,10000.0,7698.823069572449,8041.734592437744,7698.823069572449,341.645035982132,0.4548563957214355,0.0
23000,0.23634861,3.6652174,,,,,,,,,,,,,,
23500,0.23590413,3.6460028,,,,,,,,,,,,,,
24000,0.2553801,3.799268,,,,,,,,,,,,,,
24288,,,0.57421875,2.068537712097168,0.5332800149917603,2.2714669704437256,50000.0,0.4066000282764435,2.944248676300049,10000.0,8208.831599235535,8573.782970666885,8208.831599235535,363.5991675853729,0.4855566024780273,0.0
24500,0.24618775,3.6446722,,,,,,,,,,,,,,
25000,0.23644908,3.5950384,,,,,,,,,,,,,,
25500,0.24326278,3.722751,,,,,,,,,,,,,,
25806,,,0.5788823366165161,2.0605785846710205,0.545520007610321,2.218935012817383,50000.0,0.4250000119209289,2.905677795410156,10000.0,8718.980939388275,9106.030410051346,8718.980939388275,385.61068415641785,0.5188980102539062,0.0
26000,0.24222729,3.662506,,,,,,,,,,,,,,
26500,0.24730824,3.7032843,,,,,,,,,,,,,,
27000,0.23922718,3.6086988,,,,,,,,,,,,,,
27325,,,0.625019907951355,1.7657756805419922,0.5603199601173401,2.084496259689331,50000.0,0.4336000084877014,2.7859420776367188,10000.0,9228.958266496658,9636.904457569122,9228.958266496658,406.4220998287201,0.5506694316864014,0.0
27500,0.2333787,3.5168812,,,,,,,,,,,,,,
28000,0.25062695,3.6485944,,,,,,,,,,,,,,
28500,0.24498995,3.600494,,,,,,,,,,,,,,
28843,,,0.6181241869926453,1.8749414682388303,0.5651400089263916,2.1131842136383057,50000.0,0.4451000094413757,2.7610645294189453,10000.0,9738.925782680511,10170.508566141129,9738.925782680511,429.9727506637573,0.5825750827789307,0.0
29000,0.2442077,3.7104185,,,,,,,,,,,,,,
29500,0.2515916,3.622251,,,,,,,,,,,,,,
30000,0.25789052,3.586523,,,,,,,,,,,,,,
30362,,,0.6094347834587097,1.847333073616028,0.5592799782752991,2.0749523639678955,50000.0,0.4299000203609466,2.7951090335845947,10000.0,10248.96442580223,10704.85449576378,10248.96442580223,454.1965463161469,0.6118781566619873,0.0
30500,0.2517789,3.6158643,,,,,,,,,,,,,,
31000,0.24785371,3.5917437,,,,,,,,,,,,,,
31500,0.25083804,3.6181438,,,,,,,,,,,,,,
31881,,,0.6079798936843872,1.868252515792847,0.5659999847412109,2.0625662803649902,50000.0,0.4438000321388244,2.7409098148345947,10000.0,10758.935925245283,11237.556566238403,10758.935925245283,476.8433427810669,0.6411774158477783,0.0
32000,0.25986028,3.577694,,,,,,,,,,,,,,
32500,0.2555028,3.5349288,,,,,,,,,,,,,,
33000,0.25715008,3.6065202,,,,,,,,,,,,,,
33401,,,0.5858976244926453,1.987179160118103,0.5421599745750427,2.1853582859039307,50000.0,0.425100028514862,2.889928340911865,10000.0,11269.12193918228,11770.466438055038,11269.12193918228,499.4775059223175,0.6751701831817627,0.0
33500,0.2513576,3.650289,,,,,,,,,,,,,,
34000,0.25953892,3.658928,,,,,,,,,,,,,,
34500,0.26305667,3.5976353,,,,,,,,,,,,,,
34921,,,0.6458665132522583,1.721469163894653,0.5810399651527405,1.9938098192214968,50000.0,0.4595000147819519,2.6522984504699707,10000.0,11779.20444560051,12304.454917669296,11779.20444560051,523.2989957332611,0.7066562175750732,0.0
35000,0.24666989,3.4750469,,,,,,,,,,,,,,
35500,0.26453426,3.6085353,,,,,,,,,,,,,,
36000,0.2496433,3.5536582,,,,,,,,,,,,,,
36441,,,0.6417410373687744,1.8034937381744385,0.5738599896430969,2.095134019851685,50000.0,0.4464000165462494,2.7790067195892334,10000.0,12289.209927797318,12840.130129814148,12289.209927797318,548.8877904415131,0.7343935966491699,0.0
36500,0.27190742,3.5798051,,,,,,,,,,,,,,
37000,0.263151,3.5207205,,,,,,,,,,,,,,
37500,0.2551002,3.458477,,,,,,,,,,,,,,
37961,,,0.6412029266357422,1.6708378791809082,0.5851199626922607,1.9359171390533447,50000.0,0.463200032711029,2.608592987060547,10000.0,12799.21282839775,13373.687015533447,12799.21282839775,572.3594927787781,0.762136697769165,0.0
38000,0.26211166,3.51678,,,,,,,,,,,,,,
38500,0.26465717,3.5510278,,,,,,,,,,,,,,
39000,0.25500208,3.539087,,,,,,,,,,,,,,
39482,,,0.6242027878761292,1.796441674232483,0.5740799903869629,2.023730754852295,50000.0,0.4482000172138214,2.696899175643921,10000.0,13309.426300764084,13905.905908823011,13309.426300764084,594.2833342552185,0.789865255355835,0.0
39500,0.26649362,3.5090787,,,,,,,,,,,,,,
40000,0.25558805,3.4926004,,,,,,,,,,,,,,
40500,0.27599314,3.570173,,,,,,,,,,,,,,
41000,0.26804364,3.5017772,,,,,,,,,,,,,,
41003,,,0.5903419852256775,1.9976814985275269,0.5457000136375427,2.2147979736328125,50000.0,0.409600019454956,2.966240644454956,10000.0,13819.6104927063,14439.08058643341,13819.6104927063,617.1896386146545,0.8200054168701172,0.0
41500,0.2651055,3.5095906,,,,,,,,,,,,,,
42000,0.26505157,3.5220344,,,,,,,,,,,,,,
42500,0.2612354,3.567649,,,,,,,,,,,,,,
42522,,,0.6168885231018066,1.8260935544967647,0.5760799646377563,2.014943599700928,50000.0,0.4488000273704529,2.704561948776245,10000.0,14329.532070875168,14972.570736169817,14329.532070875168,640.67427110672,0.8497834205627441,0.0
43000,0.26855096,3.5304718,,,,,,,,,,,,,,
43500,0.26659375,3.4371364,,,,,,,,,,,,,,
44000,0.26309252,3.4050536,,,,,,,,,,,,,,
44042,,,0.6665935516357422,1.6319551467895508,0.579259991645813,2.0244803428649902,50000.0,0.4500000178813934,2.6779887676239014,10000.0,14839.568438529968,15502.191601276398,14839.568438529968,660.1732244491577,0.8819336891174316,0.0
44500,0.26117912,3.39574,,,,,,,,,,,,,,
45000,0.26474324,3.4321265,,,,,,,,,,,,,,
45500,0.27597758,3.5140276,,,,,,,,,,,,,,
45562,,,0.6618502736091614,1.621239185333252,0.6011599898338318,1.893842816352844,50000.0,0.4728000164031982,2.5572855472564697,10000.0,15349.6850771904,16032.415295362473,15349.6850771904,680.1943652629852,0.9130690097808838,0.0
46000,0.27906883,3.455369,,,,,,,,,,,,,,
46500,0.26759815,3.5501857,,,,,,,,,,,,,,
47000,0.26817095,3.4898705,,,,,,,,,,,,,,
47082,,,0.6599968075752258,1.6365338563919067,0.6035400032997131,1.8902983665466309,50000.0,0.4853000342845917,2.5268380641937256,10000.0,15859.610484600067,16565.878612041473,15859.610484600067,703.6520206928253,0.9391820430755616,0.0
47500,0.2631886,3.4227567,,,,,,,,,,,,,,
48000,0.26951322,3.4863074,,,,,,,,,,,,,,
48500,0.2657242,3.4802103,,,,,,,,,,,,,,
48603,,,0.6563097834587097,1.7036696672439575,0.6042799949645996,1.9504328966140747,50000.0,0.4770000278949737,2.6092634201049805,10000.0,16369.831721305847,17097.813205957413,16369.831721305847,725.2833213806152,0.9682011604309082,0.0
49000,0.2654173,3.402975,,,,,,,,,,,,,,
49500,0.2747665,3.4792228,,,,,,,,,,,,,,
50000,0.2643753,3.3237681,,,,,,,,,,,,,,
50122,,,0.6453284025192261,1.7350159883499146,0.6012200117111206,1.9408735036849976,50000.0,0.4736000299453735,2.606318235397339,10000.0,16879.687109470367,17628.546664476395,16879.687109470367,745.848637342453,1.2274518013000488,0.0
50500,0.27253696,3.4274116,,,,,,,,,,,,,,
51000,0.27996174,3.454478,,,,,,,,,,,,,,
51500,0.26959378,3.3406067,,,,,,,,,,,,,,
51642,,,0.6628268361091614,1.6016414165496826,0.6155799627304077,1.818173885345459,50000.0,0.4901000261306762,2.4969828128814697,10000.0,17389.647258281708,18157.621995925903,17389.647258281708,764.8815550804138,1.2552120685577393,0.0
52000,0.27697778,3.3452811,,,,,,,,,,,,,,
52500,0.28094345,3.498837,,,,,,,,,,,,,,
53000,0.273617,3.4446495,,,,,,,,,,,,,,
53161,,,0.6622289419174194,1.545854926109314,0.5879799723625183,1.8984012603759768,50000.0,0.4563000202178955,2.6356890201568604,10000.0,17899.738733530045,18687.372856378555,17899.738733530045,784.4550273418427,1.286726713180542,0.0
53500,0.27504107,3.3685594,,,,,,,,,,,,,,
54000,0.26039684,3.3250794,,,,,,,,,,,,,,
54500,0.2781117,3.457931,,,,,,,,,,,,,,
54681,,,0.6690449714660645,1.6354987621307373,0.6118800044059753,1.8964757919311523,50000.0,0.4807000160217285,2.59613299369812,10000.0,18409.862342119217,19217.03917407989,18409.862342119217,803.9163081645966,1.3136131763458252,0.0
55000,0.28394067,3.4447038,,,,,,,,,,,,,,
55500,0.26270995,3.3683577,,,,,,,,,,,,,,
56000,0.28429693,3.3965218,,,,,,,,,,,,,,
56200,,,0.6720344424247742,1.566835641860962,0.6166200041770935,1.810349464416504,50000.0,0.4829000234603882,2.4869861602783203,10000.0,18919.96532702446,19745.5115172863,18919.96532702446,822.1993520259857,1.345710277557373,0.0
56500,0.27438655,3.3849764,,,,,,,,,,,,,,
57000,0.28414991,3.3477666,,,,,,,,,,,,,,
57500,0.29332983,3.4199777,,,,,,,,,,,,,,
57719,,,0.6335498690605164,1.7657365798950195,0.5821200013160706,2.0033061504364014,50000.0,0.4556000232696533,2.6878976821899414,10000.0,19430.09889483452,20274.46327614784,19430.09889483452,840.9320335388184,1.3773596286773682,0.0
58000,0.2819989,3.4251866,,,,,,,,,,,,,,
58500,0.2782594,3.3300347,,,,,,,,,,,,,,
59000,0.28746152,3.4174743,,,,,,,,,,,,,,
59237,,,0.662129282951355,1.6116786003112793,0.6101199984550476,1.8550580739974976,50000.0,0.4830000102519989,2.505258560180664,10000.0,19940.321910619736,20802.96570944786,19940.321910619736,859.1258161067963,1.4092257022857666,0.0
59500,0.2860054,3.3962703,,,,,,,,,,,,,,
60000,0.27731535,3.3742063,,,,,,,,,,,,,,
60500,0.2808578,3.393315,,,,,,,,,,,,,,
60757,,,0.6338488459587097,1.764035701751709,0.5829200148582458,2.014835357666016,50000.0,0.4511000216007232,2.714724063873291,10000.0,20450.511591672897,21330.88549399376,20450.511591672897,876.7660822868347,1.4434089660644531,0.0
61000,0.28634983,3.401218,,,,,,,,,,,,,,
61500,0.26922253,3.285958,,,,,,,,,,,,,,
62000,0.28746092,3.3491774,,,,,,,,,,,,,,
62276,,,0.6950533986091614,1.5297223329544067,0.6177799701690674,1.8755176067352293,50000.0,0.4914000332355499,2.526862144470215,10000.0,20960.61719608307,21858.611336946487,20960.61719608307,894.2997860908508,1.4753570556640625,0.0
62500,0.28934836,3.3272412,,,,,,,,,,,,,,
63000,0.2925261,3.3520916,,,,,,,,,,,,,,
63500,0.287593,3.323726,,,,,,,,,,,,,,
63794,,,0.6825574040412903,1.5783780813217163,0.617579996585846,1.8705898523330688,50000.0,0.4853000342845917,2.554471492767334,10000.0,21470.559576272964,22386.221648454662,21470.559576272964,911.877756357193,1.509612798690796,0.0
64000,0.2910639,3.4138606,,,,,,,,,,,,,,
64500,0.28570262,3.2393904,,,,,,,,,,,,,,
65000,0.28955913,3.338664,,,,,,,,,,,,,,
65313,,,0.6825574040412903,1.5256329774856567,0.625059962272644,1.7955353260040283,50000.0,0.4974000155925751,2.433189868927002,10000.0,21980.66474843025,22914.051850557327,21980.66474843025,929.516134738922,1.543241024017334,0.0
65500,0.3048503,3.3336253,,,,,,,,,,,,,,
66000,0.29778686,3.3201241,,,,,,,,,,,,,,
66500,0.29689875,3.30768,,,,,,,,,,,,,,
