global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
2797,,,0.3777303695678711,2.8826675415039062,0.3177799880504608,3.285593032836914,50000.0,0.2346000075340271,4.022057056427002,10000.0,554.7455728054047,614.9359719753265,554.7455728054047,60.06253504753113,0.0274968147277832,0.0
3000,1.5667937,3.4906259,,,,,,,,,,,,,,
3500,1.3840468,3.3710299,,,,,,,,,,,,,,
4000,1.0250915,3.3132944,,,,,,,,,,,,,,
4500,0.6401391,3.2392943,,,,,,,,,,,,,,
5000,0.8922497,2.9706967,,,,,,,,,,,,,,
5500,0.6336599,3.2105181,,,,,,,,,,,,,,
5599,,,0.4461694657802582,2.486812353134156,0.4015399813652038,2.776494264602661,50000.0,0.3099000155925751,3.5185117721557617,10000.0,1064.6769313812256,1143.124930858612,1064.6769313812256,78.1887674331665,0.0571200847625732,0.0
6000,0.5669639,2.9045594,,,,,,,,,,,,,,
6500,0.6964489,3.0330229,,,,,,,,,,,,,,
7000,0.684681,3.092941,,,,,,,,,,,,,,
7500,0.66549015,2.8472204,,,,,,,,,,,,,,
8000,0.7086574,3.0798292,,,,,,,,,,,,,,
8403,,,0.4722974896430969,2.3668148517608643,0.4332599937915802,2.6302802562713623,50000.0,0.3272000253200531,3.3977982997894287,10000.0,1574.5632791519165,1671.438006401062,1574.5632791519165,96.48443961143494,0.0855774879455566,0.0
8500,0.68963844,3.0423644,,,,,,,,,,,,,,
9000,0.6727539,2.8825183,,,,,,,,,,,,,,
9500,0.6488291,2.9562922,,,,,,,,,,,,,,
10000,0.6344509,2.760914,,,,,,,,,,,,,,
10500,0.6862961,2.65316,,,,,,,,,,,,,,
11000,0.6963955,2.6113298,,,,,,,,,,,,,,
11207,,,0.4318399131298065,2.6891977787017822,0.4001599848270416,2.936760663986206,50000.0,0.2972000241279602,3.787325859069824,10000.0,2084.4396369457245,2199.5703365802765,2084.4396369457245,114.61002850532532,0.1157410144805908,0.0
11500,0.64253265,2.5767806,,,,,,,,,,,,,,
12000,0.6027463,2.6655896,,,,,,,,,,,,,,
12500,0.63784933,2.6068316,,,,,,,,,,,,,,
13000,0.60871816,2.5956223,,,,,,,,,,,,,,
13500,0.6550493,2.6443415,,,,,,,,,,,,,,
14000,0.64358824,2.7598548,,,,,,,,,,,,,,
14012,,,0.5277822017669678,2.0577874183654785,0.4916799962520599,2.279715776443481,50000.0,0.3775000274181366,3.0655620098114014,10000.0,2594.3650550842285,2727.8692593574524,2594.3650550842285,132.8533160686493,0.1444032192230224,0.0
14500,0.61552435,2.6234183,,,,,,,,,,,,,,
15000,0.64324915,2.7465703,,,,,,,,,,,,,,
15500,0.6301121,2.5859935,,,,,,,,,,,,,,
16000,0.6349122,2.6710098,,,,,,,,,,,,,,
16500,0.6135083,2.5427127,,,,,,,,,,,,,,
16817,,,0.5407366156578064,1.9808214902877808,0.5069000124931335,2.204259157180786,50000.0,0.3900000154972076,3.021458864212036,10000.0,3104.3994331359863,3256.266575813293,3104.3994331359863,151.0880241394043,0.1727495193481445,0.0
17000,0.62293947,2.6549797,,,,,,,,,,,,,,
17500,0.62327176,2.5814931,,,,,,,,,,,,,,
18000,0.63963324,2.4973865,,,,,,,,,,,,,,
18500,0.6168171,2.509755,,,,,,,,,,,,,,
19000,0.59023297,2.5327058,,,,,,,,,,,,,,
19500,0.6263679,2.478082,,,,,,,,,,,,,,
