global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
41697,,,0.991690993309021,0.0274697467684745,0.482526463774407,0.9869489669799804,0.0438694506883621,0.276292395426865,43793.0,0.9860900044441224,0.0467582866549491,0.2695187491082901,43793.0,12505.492862939836,18946.83656311035,12505.492862939836,6438.4959943294525,1.783900499343872,0.0
42000,0.008682174,0.028196339,,,,,,,,,,,,,,,,,
42489,,,0.9918253421783448,0.0270268749445676,0.5020348541304076,0.9869607090950012,0.0438920147716999,0.2754895065566978,43793.0,0.986154854297638,0.0466743968427181,0.2707714665254074,43793.0,12745.479783058168,19307.35587310791,12745.479783058168,6558.977596759796,1.8147785663604736,0.0
42500,0.008696007,0.028095474,,,,,,,,,,,,,,,,,
43000,0.00885047,0.028426813,,,,,,,,,,,,,,,,,
43290,,,0.991926372051239,0.02652258425951,0.500133610940606,0.9871036410331726,0.0438810586929321,0.2817920888343989,43793.0,0.9862323999404908,0.0466811880469322,0.2737858732958779,43793.0,12985.692975997925,19663.1316511631,12985.692975997925,6674.488714456558,1.845799207687378,0.0
43500,0.009116419,0.027542679,,,,,,,,,,,,,,,,,
44000,0.010151867,0.033985574,,,,,,,,,,,,,,,,,
44095,,,0.9919463396072388,0.0264127403497695,0.5125865507853793,0.9869989156723022,0.0439692474901676,0.2813313396513177,43793.0,0.9861599206924438,0.0468756109476089,0.2723896809814793,43793.0,13225.688195943832,20020.444877386093,13225.688195943832,6791.755942583084,1.8759524822235107,0.0
44500,0.011697316,0.032263715,,,,,,,,,,,,,,,,,
44894,,,0.9921253323554992,0.0258957389742136,0.5274417351894362,0.986997663974762,0.0440883412957191,0.2798952488124757,43793.0,0.986138880252838,0.0469034761190414,0.2719620325615723,43793.0,13465.81727361679,20376.97470331192,13465.81727361679,6908.105998754501,1.906310558319092,0.0
45000,0.009068835,0.025778743,,,,,,,,,,,,,,,,,
45500,0.009811915,0.028432984,,,,,,,,,,,,,,,,,
45701,,,0.9923860430717468,0.0250612962990999,0.544396729755047,0.9871178269386292,0.0440310984849929,0.2788353045437888,43793.0,0.9862593412399292,0.0469472557306289,0.2771417963157735,43793.0,13705.983646392822,20730.17310166359,13705.983646392822,7021.08579492569,1.9382295608520508,0.0
46000,0.009038271,0.02939736,,,,,,,,,,,,,,,,,
46493,,,0.9923943281173706,0.0250103827565908,0.5558541752889394,0.9869339466094972,0.0442958548665046,0.2806787441699052,43793.0,0.9861578345298768,0.0471148267388343,0.2750075944751612,43793.0,13946.215344667437,21089.466974258423,13946.215344667437,7140.096159934998,1.9698936939239504,0.0
46500,0.00887742,0.023585562,,,,,,,,,,,,,,,,,
47000,0.009811926,0.02840029,,,,,,,,,,,,,,,,,
47289,,,0.9925546050071716,0.0244359783828258,0.5603245341514393,0.9870212078094482,0.0442547760903835,0.2788179643787498,43793.0,0.986214280128479,0.0470556505024433,0.2745095251535885,43793.0,14186.2852101326,21446.986362457275,14186.2852101326,7257.493173122406,2.002026557922364,0.0
47500,0.0095621655,0.029523524,,,,,,,,,,,,,,,,,
48000,0.010755451,0.029772356,,,,,,,,,,,,,,,,,
48092,,,0.9926342368125916,0.0242697857320308,0.5552311478682642,0.987153947353363,0.0440167263150215,0.2843239468740543,43793.0,0.9862285852432252,0.0468742400407791,0.2762326809136221,43793.0,14426.411679029465,21804.61886739731,14426.411679029465,7374.949022531509,2.032355546951294,0.0
48500,0.008717843,0.026032109,,,,,,,,,,,,,,,,,
48896,,,0.9927313327789308,0.0238835457712411,0.5718605383754497,0.9871352910995485,0.0443358942866325,0.2819300844568879,43793.0,0.986268162727356,0.0472170673310756,0.2796114318798893,43793.0,14666.668749570848,22154.354904174805,14666.668749570848,7484.377660512924,2.0628912448883057,0.0
49000,0.007930357,0.026024258,,,,,,,,,,,,,,,,,
49500,0.008578487,0.027968435,,,,,,,,,,,,,,,,,
49706,,,0.9928947687149048,0.0234737936407327,0.5778326863214858,0.9870362281799316,0.0444971434772014,0.2845194402876295,43793.0,0.9861615896224976,0.0474144779145717,0.2720213697268601,43793.0,14906.865149497986,22509.97501564026,14906.865149497986,7599.751002073288,2.093366861343384,0.0
50000,0.009632991,0.02951879,,,,,,,,,,,,,,,,,
50500,0.008909833,0.027288778,,,,,,,,,,,,,,,,,
50515,,,0.9929825663566588,0.0232830196619033,0.593450051311089,0.9871543645858764,0.0442935340106487,0.2846719079451756,43793.0,0.986309051513672,0.047220017760992,0.275957250817768,43793.0,15147.084553956984,22864.46127462387,15147.084553956984,7713.966383218765,2.124816417694092,0.0
51000,0.010122552,0.027638055,,,,,,,,,,,,,,,,,
51318,,,0.9929440021514891,0.0232672654092311,0.5915164042765131,0.9870508313179016,0.0444594100117683,0.2803896504211521,43793.0,0.9862285852432252,0.0473783835768699,0.2771135049515942,43793.0,15387.17203593254,23221.18435025215,15387.17203593254,7830.548970460892,2.157545566558838,0.0
51500,0.009884246,0.023675201,,,,,,,,,,,,,,,,,
52000,0.00997981,0.026518501,,,,,,,,,,,,,,,,,
52116,,,0.9929519891738892,0.0231252014636993,0.5874984056136354,0.9871340990066528,0.0443246774375438,0.2880677442942476,43793.0,0.986274480819702,0.0472639314830303,0.2797398962344857,43793.0,15627.32383298874,23580.198765039444,15627.32383298874,7949.361320257187,2.188273668289185,0.0
52500,0.009811955,0.028391445,,,,,,,,,,,,,,,,,
52918,,,0.9930144548416138,0.023031149059534,0.5870615159635201,0.987106442451477,0.0447441637516021,0.2841183988113131,43793.0,0.9862787127494812,0.0475723445415496,0.2797116198953353,43793.0,15867.316489696505,23936.76121234893,15867.316489696505,8065.878739833832,2.220555067062378,0.0
53000,0.011493658,0.028985016,,,,,,,,,,,,,,,,,
53500,0.013612277,0.02487719,,,,,,,,,,,,,,,,,
53725,,,0.9931383728981018,0.022723676636815,0.6022293814190338,0.9871269464492798,0.0445548631250858,0.285360844400321,43793.0,0.9862610101699828,0.0474402159452438,0.2773118128411607,43793.0,16107.51065826416,24291.192872285843,16107.51065826416,8180.06339931488,2.252974271774292,0.0
54000,0.009786255,0.025518518,,,,,,,,,,,,,,,,,
54500,0.0094107445,0.023930486,,,,,,,,,,,,,,,,,
54527,,,0.9931251406669616,0.0226416774094104,0.6076571028786262,0.9871287941932678,0.0446883514523506,0.2884000268612941,43793.0,0.9862395524978638,0.0476888567209243,0.2785199830799764,43793.0,16347.757538318634,24642.439792633057,16347.757538318634,8291.01169705391,2.284498453140259,0.0
55000,0.008697265,0.025191745,,,,,,,,,,,,,,,,,
55337,,,0.9931420087814332,0.0226139184087514,0.6031121853587724,0.9871211051940918,0.044636994600296,0.2870607012805973,43793.0,0.9862585067749025,0.0475898310542106,0.2787665003113842,43793.0,16587.9323387146,25000.97297644615,16587.9323387146,8409.317105770111,2.317509412765503,0.0
55500,0.010851142,0.025952553,,,,,,,,,,,,,,,,,
56000,0.010559793,0.022254355,,,,,,,,,,,,,,,,,
56138,,,0.9931641817092896,0.0225536711513996,0.5970061701388318,0.9871296286582948,0.0447490774095058,0.2870641637165094,43793.0,0.9862576723098756,0.0477663241326808,0.2800803690026164,43793.0,16828.094554424286,25354.3358297348,16828.094554424286,8522.463761806488,2.351247549057007,0.0
56500,0.00985811,0.02537762,,,,,,,,,,,,,,,,,
56939,,,0.9931225180625916,0.0226680431514978,0.6018605240359625,0.9871299862861632,0.0446752905845642,0.2872979678903459,43793.0,0.986282467842102,0.0476718582212924,0.2803641382106348,43793.0,17068.321801185608,25706.910608768463,17068.321801185608,8634.758631944656,2.383684158325196,0.0
57000,0.009914783,0.025683763,,,,,,,,,,,,,,,,,
57500,0.010392436,0.025248542,,,,,,,,,,,,,,,,,
57748,,,0.9932647943496704,0.0222450029104948,0.6067731179136278,0.9871702194213868,0.0447108410298824,0.2871020006283302,43793.0,0.9863107204437256,0.0477028004825115,0.2802681131352847,43793.0,17308.312358617783,26060.3670027256,17308.312358617783,8748.173397064209,2.4148707389831543,0.0
58000,0.009319869,0.02336579,,,,,,,,,,,,,,,,,
58500,0.011975475,0.02283609,,,,,,,,,,,,,,,,,
58534,,,0.9932355880737304,0.0222610905766487,0.6178622360076718,0.987131655216217,0.0447139292955398,0.2878432153436064,43793.0,0.9863073229789734,0.0476986318826675,0.2802668372362473,43793.0,17548.26337003708,26416.47491788864,17548.26337003708,8864.271213769913,2.449326515197754,0.0
59000,0.009971754,0.027169297,,,,,,,,,,,,,,,,,
59341,,,0.993293285369873,0.0221950579434633,0.601180504078912,0.9871352910995485,0.044744461774826,0.2879439349934767,43793.0,0.9863098859786988,0.0477398112416267,0.2803615214382558,43793.0,17788.325407505035,26772.70242524147,17788.325407505035,8980.384490013123,2.481353044509888,0.0
59500,0.011289537,0.028174773,,,,,,,,,,,,,,,,,
60000,0.009821858,0.02603246,,,,,,,,,,,,,,,,,
60146,,,0.9932788014411926,0.022192470729351,0.6098885446263707,0.9871361255645752,0.0447425171732902,0.2881418132509288,43793.0,0.9862951040267944,0.0477305836975574,0.2804849067881474,43793.0,18028.340656995773,27123.247985363007,18028.340656995773,9090.861245632172,2.5141851902008057,0.0
60500,0.009791246,0.0241174,,,,,,,,,,,,,,,,,
60947,,,0.99319589138031,0.022368598729372,0.6026620392714828,0.9871361255645752,0.0447425171732902,0.2881028970050903,43793.0,0.9862951040267944,0.0477305836975574,0.2805611592347791,43793.0,18268.41448521614,27477.049141407013,18268.41448521614,9204.535899400713,2.5469765663146973,0.0
61000,0.010288062,0.026545988,,,,,,,,,,,,,,,,,
61500,0.010337094,0.02663969,,,,,,,,,,,,,,,,,
61644,,,,,,,,,,,,,,18477.156198740005,,,,,0.0
