global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
87158,,,0.6743996143341064,1.5298314094543457,34.048574009989096,0.6798179745674133,1.4991397857666016,29.754207538581177,3000.0,0.6935099959373474,1.4048857688903809,29.401569654147707,3003.0,31121.67044186592,49838.419803619385,31121.67044186592,18713.20849108696,1.06622576713562,0.0
87500,0.22197573,1.4572881,,,,,,,,,,,,,,,,,
88000,0.23270723,1.7117616,,,,,,,,,,,,,,,,,
88500,0.22493428,1.5392222,,,,,,,,,,,,,,,,,
89000,0.2225647,1.6010116,,,,,,,,,,,,,,,,,
89500,0.22994535,1.5844867,,,,,,,,,,,,,,,,,
89514,,,0.6755579710006714,1.5158967971801758,34.047552645039296,0.6803139448165894,1.4974576234817505,29.77030997004712,3000.0,0.6933937668800354,1.404252052307129,29.26988703223412,3003.0,31961.795548677444,51195.782636642456,31961.795548677444,19230.350835561752,1.0953691005706787,0.0
90000,0.23798054,1.6652566,,,,,,,,,,,,,,,,,
90500,0.22714336,1.5544223,,,,,,,,,,,,,,,,,
91000,0.2282978,1.6488513,,,,,,,,,,,,,,,,,
91500,0.23007186,1.5718585,,,,,,,,,,,,,,,,,
91870,,,0.6766529083251953,1.5187170505523682,34.19179512597903,0.6802023649215698,1.4974420070648191,29.72557204059409,3000.0,0.6943582892417908,1.4023356437683103,29.39102388629618,3003.0,32801.79234480858,52530.66354060173,32801.79234480858,19725.14108300209,1.1229729652404783,0.0
92000,0.23400031,1.6463387,,,,,,,,,,,,,,,,,
92500,0.23062669,1.5824047,,,,,,,,,,,,,,,,,
93000,0.23583275,1.6404338,,,,,,,,,,,,,,,,,
93500,0.21881425,1.594927,,,,,,,,,,,,,,,,,
94000,0.22281027,1.559057,,,,,,,,,,,,,,,,,
94227,,,0.6747400164604187,1.523642659187317,34.72360185432612,0.6798303723335266,1.496509075164795,29.861193927437423,3000.0,0.6942304372787476,1.4020249843597412,29.41438511339064,3003.0,33641.87730574608,53883.06198430061,33641.87730574608,20237.35983300209,1.1509370803833008,0.0
94500,0.23068087,1.5814078,,,,,,,,,,,,,,,,,
95000,0.22649671,1.5628563,,,,,,,,,,,,,,,,,
95500,0.22948383,1.6327782,,,,,,,,,,,,,,,,,
96000,0.22533636,1.5523734,,,,,,,,,,,,,,,,,
96500,0.22902264,1.6155106,,,,,,,,,,,,,,,,,
96582,,,0.6793270111083984,1.5005772113800049,34.57213673817869,0.6799667477607727,1.4966213703155518,29.816350818607244,3000.0,0.6938701868057251,1.4020510911941528,29.379294609935545,3003.0,34481.83175301552,55230.67310833931,34481.83175301552,20744.92255783081,1.1792380809783936,0.0
97000,0.232754,1.6281734,,,,,,,,,,,,,,,,,
97500,0.22718287,1.5104593,,,,,,,,,,,,,,,,,
98000,0.22934473,1.5847008,,,,,,,,,,,,,,,,,
98500,0.22646266,1.592484,,,,,,,,,,,,,,,,,
98939,,,0.6796087622642517,1.49925696849823,34.22295377056319,0.6802147626876831,1.496536374092102,29.79260133975069,3000.0,0.6941026449203491,1.401926875114441,29.40612198300859,3003.0,35322.07841825485,56590.07874560356,35322.07841825485,21263.987096071243,1.206776142120361,0.0
99000,0.22765966,1.5667648,,,,,,,,,,,,,,,,,
99500,0.23245916,1.6417154,,,,,,,,,,,,,,,,,
100000,0.22590655,1.5023693,,,,,,,,,,,,,,,,,
100500,0.23276575,1.6176641,,,,,,,,,,,,,,,,,
101000,0.23320934,1.6339839,,,,,,,,,,,,,,,,,
101295,,,0.6781590580940247,1.5091168880462646,34.24370911526101,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,36162.191653728485,57940.1638109684,36162.191653728485,21773.86019825936,1.237506866455078,0.0
101500,0.22959581,1.6229424,,,,,,,,,,,,,,,,,
102000,0.22491096,1.5911113,,,,,,,,,,,,,,,,,
102500,0.22756,1.5182002,,,,,,,,,,,,,,,,,
103000,0.22689405,1.5780438,,,,,,,,,,,,,,,,,
103500,0.22718531,1.5723144,,,,,,,,,,,,,,,,,
103651,,,0.674842894077301,1.5288186073303225,34.416922127648505,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,37002.11167097092,59288.17239165306,37002.11167097092,22281.850743055344,1.2679455280303955,0.0
104000,0.229368,1.6292462,,,,,,,,,,,,,,,,,
104500,0.2259233,1.6493791,,,,,,,,,,,,,,,,,
105000,0.23031755,1.599062,,,,,,,,,,,,,,,,,
105500,0.23649281,1.6163218,,,,,,,,,,,,,,,,,
106000,0.22697197,1.6313417,,,,,,,,,,,,,,,,,
106008,,,0.6773278117179871,1.5113134384155271,34.371530891826644,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,37842.233411073685,60646.25704789162,37842.233411073685,22799.7166018486,1.2975380420684814,0.0
106500,0.22467189,1.5427498,,,,,,,,,,,,,,,,,
107000,0.22959803,1.663563,,,,,,,,,,,,,,,,,
107500,0.23414278,1.5612044,,,,,,,,,,,,,,,,,
108000,0.2420885,1.7098671,,,,,,,,,,,,,,,,,
108364,,,0.6775650382041931,1.51323139667511,34.20403181864933,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,38682.16828632355,62019.54036283493,38682.16828632355,23332.9684278965,1.3266677856445312,0.0
108500,0.22625762,1.6014353,,,,,,,,,,,,,,,,,
109000,0.23700885,1.5866511,,,,,,,,,,,,,,,,,
109500,0.2269836,1.6216863,,,,,,,,,,,,,,,,,
110000,0.22545947,1.5516833,,,,,,,,,,,,,,,,,
110500,0.22778593,1.5784022,,,,,,,,,,,,,,,,,
110720,,,0.6771190762519836,1.515312671661377,34.13090005895956,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,39522.18356657028,63370.85781121254,39522.18356657028,23844.173778533936,1.3562805652618408,0.0
111000,0.23078002,1.6905135,,,,,,,,,,,,,,,,,
111500,0.22332714,1.6337742,,,,,,,,,,,,,,,,,
112000,0.22746108,1.5879964,,,,,,,,,,,,,,,,,
112500,0.23090824,1.6091174,,,,,,,,,,,,,,,,,
113000,0.22604646,1.6069962,,,,,,,,,,,,,,,,,
113075,,,0.676160454750061,1.5152772665023804,34.18633428085686,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,40362.22967219353,64732.45637965202,40362.22967219353,24365.630432605743,1.3847291469573977,0.0
113500,0.22913653,1.6213822,,,,,,,,,,,,,,,,,
114000,0.22831775,1.5802178,,,,,,,,,,,,,,,,,
114500,0.22650196,1.6442065,,,,,,,,,,,,,,,,,
115000,0.22135445,1.5943314,,,,,,,,,,,,,,,,,
115431,,,0.6735895872116089,1.531890630722046,34.70026898669226,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,41202.35964822769,66096.38588237762,41202.35964822769,24889.33523273468,1.4133291244506836,0.0
115500,0.23084562,1.6096182,,,,,,,,,,,,,,,,,
116000,0.23308074,1.649282,,,,,,,,,,,,,,,,,
116500,0.23117371,1.5908552,,,,,,,,,,,,,,,,,
117000,0.23530285,1.640406,,,,,,,,,,,,,,,,,
117500,0.22703518,1.5552973,,,,,,,,,,,,,,,,,
117787,,,0.6738109588623047,1.5302364826202393,34.45853533681923,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,42042.437108039856,67474.96292757988,42042.437108039856,25427.737149000168,1.444042682647705,0.0
118000,0.22633924,1.5915593,,,,,,,,,,,,,,,,,
118500,0.22999467,1.6082499,,,,,,,,,,,,,,,,,
119000,0.2201735,1.6128451,,,,,,,,,,,,,,,,,
119500,0.23150194,1.5925308,,,,,,,,,,,,,,,,,
120000,0.22839762,1.6051003,,,,,,,,,,,,,,,,,
120142,,,0.6759756207466125,1.515751600265503,34.22470415448941,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,42882.377626657486,68847.435379982,42882.377626657486,25960.172927379608,1.4731831550598145,0.0
120500,0.23064764,1.597048,,,,,,,,,,,,,,,,,
121000,0.22661793,1.5924312,,,,,,,,,,,,,,,,,
121500,0.22752513,1.5780072,,,,,,,,,,,,,,,,,
122000,0.23015913,1.5800008,,,,,,,,,,,,,,,,,
122499,,,0.6736052632331848,1.5344281196594238,34.55278101370412,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,43722.55801129341,70211.65032339096,43722.55801129341,26484.111390829086,1.502096176147461,0.0
122500,0.22532225,1.5682526,,,,,,,,,,,,,,,,,
123000,0.23366663,1.6735698,,,,,,,,,,,,,,,,,
123500,0.22839615,1.563362,,,,,,,,,,,,,,,,,
124000,0.22730279,1.6098486,,,,,,,,,,,,,,,,,
124500,0.2342743,1.6193186,,,,,,,,,,,,,,,,,
124854,,,0.6764072775840759,1.5210989713668823,34.46103119602367,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,44562.76447367668,71578.09846949577,44562.76447367668,27010.25706577301,1.5315184593200684,0.0
125000,0.23566958,1.6051885,,,,,,,,,,,,,,,,,
125500,0.22784497,1.6343535,,,,,,,,,,,,,,,,,
126000,0.22413135,1.5908285,,,,,,,,,,,,,,,,,
126500,0.23671612,1.6512378,,,,,,,,,,,,,,,,,
127000,0.22496827,1.5015999,,,,,,,,,,,,,,,,,
127210,,,0.6790623664855957,1.5042811632156372,34.40183515742074,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,45402.76922011376,72956.60133194923,45402.76922011376,27548.65670323372,1.562415361404419,0.0
127500,0.23139244,1.559597,,,,,,,,,,,,,,,,,
128000,0.22617717,1.5879195,,,,,,,,,,,,,,,,,
128500,0.23205866,1.6336622,,,,,,,,,,,,,,,,,
129000,0.23119316,1.6095637,,,,,,,,,,,,,,,,,
129500,0.225793,1.6198254,,,,,,,,,,,,,,,,,
129566,,,0.677972674369812,1.5072195529937744,34.258766307568344,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,46242.84040975571,74316.35155272484,46242.84040975571,28068.23496031761,1.595994472503662,0.0
130000,0.2277946,1.5419341,,,,,,,,,,,,,,,,,
130500,0.22557326,1.5993953,,,,,,,,,,,,,,,,,
131000,0.22606254,1.5805339,,,,,,,,,,,,,,,,,
131500,0.2282228,1.6186736,,,,,,,,,,,,,,,,,
131922,,,0.6743406057357788,1.527918577194214,34.241705504987344,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,47083.04276394844,75672.80275964737,47083.04276394844,28584.38727903366,1.6250958442687988,0.0
132000,0.23139587,1.560261,,,,,,,,,,,,,,,,,
132500,0.22381476,1.5905235,,,,,,,,,,,,,,,,,
133000,0.23302785,1.6247555,,,,,,,,,,,,,,,,,
133333,,,0.6771786212921143,1.514631986618042,34.640933465596675,0.6802023649215698,1.4965161085128784,29.800453262426707,3000.0,0.6941142678260803,1.4019163846969604,29.39337224763264,3003.0,47585.76537227631,76691.0393230915,47585.76537227631,29099.83028960228,1.6558685302734375,0.0
133333,,,,,,,,,,,,,,47585.765372276306,,,,,0.0
