global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
10652,,,0.5709224939346313,2.460854768753052,26.78267087982707,0.5760746598243713,2.3768019676208496,22.404282535661743,3000.0,0.577189028263092,2.379578828811645,20.701841781692146,3003.0,4241.050063848496,8245.589230537415,4241.050063848496,4004.104261159897,0.1272284984588623,0.0
11000,0.45432222,2.6009638,,,,,,,,,,,,,,,,,
11500,0.4137777,2.4983532,,,,,,,,,,,,,,,,,
12000,0.4201702,2.4477003,,,,,,,,,,,,,,,,,
12500,0.42336914,2.403364,,,,,,,,,,,,,,,,,
12781,,,0.6009242534637451,2.167930841445923,28.771511285120063,0.5995337963104248,2.179979085922241,23.8841132813885,3000.0,0.6030445694923401,2.157670497894287,22.521304631100403,3003.0,5081.135403871536,9573.15140914917,5081.135403871536,4491.494679689407,0.1515347957611084,0.0
13000,0.39528304,2.2570448,,,,,,,,,,,,,,,,,
13500,0.38166943,2.4049876,,,,,,,,,,,,,,,,,
14000,0.38232765,2.329507,,,,,,,,,,,,,,,,,
14500,0.3849588,2.3806903,,,,,,,,,,,,,,,,,
14910,,,0.6043392419815063,2.13118577003479,28.635248460338257,0.6131603717803955,2.0572800636291504,25.15479952688112,3000.0,0.6177677512168884,2.023928165435791,23.771131765689905,3003.0,5921.088765621185,10880.465248346329,5921.088765621185,4958.763414859772,0.1803798675537109,0.0
15000,0.37677592,2.1618288,,,,,,,,,,,,,,,,,
15500,0.37496462,2.220957,,,,,,,,,,,,,,,,,
16000,0.38737372,2.2308862,,,,,,,,,,,,,,,,,
16500,0.37390086,2.2168024,,,,,,,,,,,,,,,,,
17000,0.36747175,2.2778792,,,,,,,,,,,,,,,,,
17039,,,0.6120966672897339,2.068455219268799,29.216168855040227,0.6225464940071106,1.9765042066574097,25.518672138926608,3000.0,0.6296903491020203,1.925389289855957,24.46375908318585,3003.0,6761.183487892151,12149.19287109375,6761.183487892151,5387.312738418579,0.2062048912048339,0.0
17500,0.36947727,2.216339,,,,,,,,,,,,,,,,,
18000,0.3600142,2.1834006,,,,,,,,,,,,,,,,,
18500,0.37040165,2.1369421,,,,,,,,,,,,,,,,,
19000,0.37626457,2.0708296,,,,,,,,,,,,,,,,,
19167,,,0.6214902400970459,1.972712516784668,30.248103803089386,0.6296387910842896,1.9145017862319944,26.026892612448364,3000.0,0.6362559199333191,1.864668846130371,24.60783481856993,3003.0,7601.048940181732,13432.111891508102,7601.048940181732,5830.208584308624,0.3035342693328857,0.0
19500,0.36189795,2.084539,,,,,,,,,,,,,,,,,
20000,0.35817334,2.1860633,,,,,,,,,,,,,,,,,
20500,0.3428621,2.0040529,,,,,,,,,,,,,,,,,
21000,0.33698285,2.0765169,,,,,,,,,,,,,,,,,
21296,,,0.6231822967529297,1.967400074005127,30.22888892093484,0.6353424191474915,1.863579273223877,26.3922386924512,3000.0,0.6427633762359619,1.8073633909225464,25.81994482388432,3003.0,8441.285067796707,14752.149206638336,8441.285067796707,6309.925147533417,0.3277487754821777,0.0
21500,0.33925015,2.065348,,,,,,,,,,,,,,,,,
22000,0.346252,2.0957477,,,,,,,,,,,,,,,,,
22500,0.34160075,2.0387807,,,,,,,,,,,,,,,,,
23000,0.35135886,2.086744,,,,,,,,,,,,,,,,,
23424,,,0.6224754452705383,1.9595882892608645,30.77939013267566,0.6388761401176453,1.8288156986236568,26.847944393006056,3000.0,0.6475858688354492,1.766526699066162,25.69395274058484,3003.0,9281.366070508957,16035.564885139464,9281.366070508957,6753.168920993805,0.3561251163482666,0.0
23500,0.3391473,1.9754645,,,,,,,,,,,,,,,,,
24000,0.3394596,2.0102856,,,,,,,,,,,,,,,,,
24500,0.34160557,2.0442057,,,,,,,,,,,,,,,,,
25000,0.34876233,2.0139477,,,,,,,,,,,,,,,,,
25500,0.33790043,2.000794,,,,,,,,,,,,,,,,,
25550,,,0.6397817730903625,1.8352636098861688,31.42415285207092,0.6423974633216858,1.796883463859558,26.89483334585508,3000.0,0.6520829796791077,1.7320581674575806,26.013254802832883,3003.0,10121.52901339531,17337.24902200699,10121.52901339531,7214.59633231163,0.3826649188995361,0.0
26000,0.33695856,2.0017867,,,,,,,,,,,,,,,,,
26500,0.32906523,1.9552,,,,,,,,,,,,,,,,,
27000,0.33366272,1.9981732,,,,,,,,,,,,,,,,,
27500,0.35198772,2.0594387,,,,,,,,,,,,,,,,,
27679,,,0.6318906545639038,1.885514736175537,31.369597983481885,0.6466875672340393,1.7673922777175903,27.38267513672947,3000.0,0.6565917134284973,1.7026907205581665,26.53402928627849,3003.0,10961.76893544197,18623.70704221725,10961.76893544197,7660.725780248642,0.4088447093963623,0.0
28000,0.33906826,1.9926388,,,,,,,,,,,,,,,,,
28500,0.34029835,1.9426086,,,,,,,,,,,,,,,,,
29000,0.33610883,1.9628822,,,,,,,,,,,,,,,,,
29500,0.3228657,1.8879609,,,,,,,,,,,,,,,,,
29807,,,0.6316201090812683,1.873425960540772,30.95687173447356,0.6486714482307434,1.7478152513504028,27.44764531779654,3000.0,0.6579513549804688,1.683772087097168,26.680195484452824,3003.0,11801.76305937767,19924.670253753666,11801.76305937767,8121.601450204849,0.4380755424499511,0.0
30000,0.32560128,1.9996065,,,,,,,,,,,,,,,,,
30500,0.33762357,1.9514381,,,,,,,,,,,,,,,,,
31000,0.32368162,1.9266177,,,,,,,,,,,,,,,,,
31500,0.3275068,1.9870907,,,,,,,,,,,,,,,,,
31936,,,0.6406065225601196,1.814473271369934,31.776392800461743,0.6511388421058655,1.7287027835845947,27.869752885143885,3000.0,0.6602870225906372,1.662176489830017,27.129149538184063,3003.0,12641.800742864609,21230.5017092228,12641.800742864609,8587.306821346283,0.465712308883667,0.0
32000,0.33489487,1.9210502,,,,,,,,,,,,,,,,,
32500,0.3245268,1.9209076,,,,,,,,,,,,,,,,,
33000,0.32616407,1.9391483,,,,,,,,,,,,,,,,,
33500,0.3370784,1.9399078,,,,,,,,,,,,,,,,,
34000,0.32713887,1.8515909,,,,,,,,,,,,,,,,,
34065,,,0.640739381313324,1.8135218620300293,31.720892098633595,0.6525523662567139,1.7109779119491575,27.501888843338417,3000.0,0.6620417237281799,1.6420912742614746,26.674599913045167,3003.0,13482.01640677452,22509.849905252457,13482.01640677452,9026.352849721909,0.4914932250976562,0.0
34500,0.3286708,2.0083263,,,,,,,,,,,,,,,,,
35000,0.32683632,1.8914968,,,,,,,,,,,,,,,,,
35500,0.33435026,1.9467338,,,,,,,,,,,,,,,,,
36000,0.32210222,1.8090568,,,,,,,,,,,,,,,,,
36194,,,0.6364485025405884,1.841962933540344,31.52689086142212,0.6544741988182068,1.6928914785385132,27.82994853418911,3000.0,0.6642612218856812,1.6232562065124512,26.890337681174856,3003.0,14322.055265665054,23832.97128868103,14322.055265665054,9509.346721887589,0.5204513072967529,0.0
36500,0.33432072,1.9313011,,,,,,,,,,,,,,,,,
37000,0.3350442,1.923224,,,,,,,,,,,,,,,,,
37500,0.32539305,1.8536303,,,,,,,,,,,,,,,,,
38000,0.32759324,1.9154407,,,,,,,,,,,,,,,,,
38323,,,0.6442604660987854,1.7844679355621338,32.06364610850336,0.6566564440727234,1.6798200607299805,27.93414196969954,3000.0,0.667910099029541,1.6096643209457395,27.240041752404643,3003.0,15161.977427244186,25159.10061264038,15161.977427244186,9995.469063997269,0.5457136631011963,0.0
38500,0.33988047,1.9081126,,,,,,,,,,,,,,,,,
39000,0.33726493,1.9018061,,,,,,,,,,,,,,,,,
39500,0.32653925,1.8750031,,,,,,,,,,,,,,,,,
