global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
591,,,0.7291371481759208,0.2862857409885951,0.7090211953081036,0.3033585685253411,3554.0,0.726185005825014,0.3051731905368612,3581.0,218.3789546489716,443.4079313278198,218.3789546489716,224.94779777526853,0.0602092742919921,0.0
846,,,0.718975475856236,0.285339491707938,0.702020734229917,0.3021234395333603,3554.0,0.7180032610260751,0.3040217208116622,3581.0,298.495400428772,533.0412633419037,298.495400428772,234.4168643951416,0.0989015102386474,0.0
1000,0.57225966,0.24430956,,,,,,,,,,,,,,
1159,,,0.7263932228088379,0.2838525261197771,0.704878429784222,0.302040662534732,3554.0,0.7221832403221865,0.3040961015494101,3581.0,378.6498470306397,622.7253205776215,378.6498470306397,243.89772701263428,0.1361913681030273,0.0
1500,0.69444126,0.30528414,,,,,,,,,,,,,,
1505,,,0.7247936385018485,0.2826719965253557,0.7032872566562324,0.3006942482831844,3554.0,0.7215823994039724,0.3021054112088976,3581.0,458.6905119419098,712.3063232898712,458.6905119419098,253.40172863006592,0.1597199440002441,0.0
1852,,,0.7370817320687431,0.2766293457576206,0.7156152591050576,0.295055726437201,3554.0,0.7329772420849623,0.2967360559637671,3581.0,538.7256853580475,801.8655879497528,538.7256853580475,262.88799595832825,0.184736967086792,0.0
2000,0.39995548,0.36342156,,,,,,,,,,,,,,
2199,,,0.7372031893048968,0.2772303138460432,0.715676534692424,0.2954113584055817,3554.0,0.7329064747102765,0.297030476876658,3581.0,618.8427710533142,891.5179741382599,618.8427710533142,272.3859603404999,0.2091064453125,0.0
2500,0.7565531,0.36158964,,,,,,,,,,,,,,
2549,,,0.7359602110726493,0.2762253114155361,0.7145790696882034,0.2943709442705402,3554.0,0.7323181782977869,0.2958830977511519,3581.0,698.9048330783844,981.1139640808104,698.9048330783844,281.8813025951385,0.234694242477417,0.0
2894,,,0.7406238147190639,0.275537507874625,0.7197207234586029,0.2937082130719787,3554.0,0.7369311475713837,0.2952863474326305,3581.0,778.8724179267883,1070.6225655078888,778.8724179267883,291.3839316368103,0.260462999343872,0.0
3000,0.117386945,0.3230551,,,,,,,,,,,,,,
3233,,,0.7368015561785016,0.2760665757315499,0.7150745638716939,0.2942745657401871,3554.0,0.7324246702431234,0.2961264884328748,3581.0,857.4530916213989,1160.1460270881653,857.4530916213989,300.883695602417,1.6908340454101562,0.0
3500,0.18947937,0.30354464,,,,,,,,,,,,,,
3580,,,0.7348076956612724,0.2811364105769566,0.7141789923106008,0.2997613412044527,3554.0,0.7307653184777296,0.3019111759001501,3581.0,937.4158656597136,1249.6440165042875,937.4158656597136,310.3804376125336,1.716313362121582,0.0
3927,,,0.7376880645751953,0.2747757264545986,0.7155750040667206,0.2930861490793824,3554.0,0.733247153488027,0.2946584744681129,3581.0,1017.4296772480012,1339.1876571178436,1017.4296772480012,319.8734362125397,1.740370512008667,0.0
4000,0.53098565,0.3055037,,,,,,,,,,,,,,
4271,,,0.7351976803370884,0.2777016844068254,0.7128724896243669,0.2958629910839899,3554.0,0.7308087470111352,0.2974781589247068,3581.0,1097.5667824745178,1428.847177028656,1097.5667824745178,329.3583984375,1.7649176120758057,0.0
4500,0.29410246,0.2784483,,,,,,,,,,,,,,
4616,,,0.7397066525050572,0.2759217194148472,0.7187265064452026,0.293913163425014,3554.0,0.7355560243079796,0.2958133530263893,3581.0,1177.6001105308533,1518.4165081977844,1177.6001105308533,338.85600423812866,1.790543794631958,0.0
4962,,,0.7418323925563267,0.2746210098266601,0.7205562559352139,0.2930316742578784,3554.0,0.7379144595608769,0.2944779767566671,3581.0,1257.5680105686188,1607.9106516838074,1257.5680105686188,348.3437786102295,1.8162689208984373,0.0
5000,0.20810758,0.30183545,,,,,,,,,,,,,,
5309,,,0.7321530750819615,0.2767110892704555,0.7098995245234243,0.2951341413284327,3554.0,0.7278707419584264,0.2965782269922857,3581.0,1337.719693899155,1697.595363855362,1337.719693899155,357.839483499527,1.8408856391906736,0.0
5500,0.15265025,0.32760513,,,,,,,,,,,,,,
5654,,,0.7394668715340751,0.276468242917742,0.7189080662853475,0.2941954639029087,3554.0,0.735479052857093,0.2960414380475949,3581.0,1417.8301577568054,1787.2539143562317,1417.8301577568054,367.3473763465881,1.8685884475708008,0.0
6000,0.75281,0.23938963,,,,,,,,,,,,,,
6001,,,0.7392080170767648,0.2743045943123953,0.7173050776853546,0.2930079402719647,3554.0,0.7348266703827492,0.2944945777737538,3581.0,1498.0193150043488,1876.887710571289,1498.0193150043488,376.7538802623749,1.893803119659424,0.0
6348,,,0.7431140627179827,0.2743101460593087,0.7216530339933878,0.2928223617974465,3554.0,0.7385380033073862,0.2946217613358698,3581.0,1578.0577726364136,1966.4690177440643,1578.0577726364136,386.2587263584137,1.9192678928375244,0.0
6500,0.42608508,0.2580926,,,,,,,,,,,,,,
6693,,,0.7318716049194336,0.2759766067777361,0.709023599619267,0.2948010755376864,3554.0,0.7271328659505026,0.296179904847197,3581.0,1658.0230646133425,2055.9775891304016,1658.0230646133425,395.7636730670929,1.9450843334198,0.0
7000,0.48499882,0.26401144,,,,,,,,,,,,,,
7043,,,0.7398678915841239,0.2739692756107875,0.7177665680395329,0.2926028138409187,3554.0,0.7350020889329097,0.2943210340817858,3581.0,1738.041860818863,2145.533854961396,1738.041860818863,405.2633891105652,1.9699947834014893,0.0
7389,,,0.7433860642569405,0.2748639753886631,0.7222104907102912,0.2932301329707724,3554.0,0.7392417909845365,0.2947632960852415,3581.0,1818.2618160247805,2235.295930147171,1818.2618160247805,414.767550945282,1.9951817989349363,0.0
7500,0.5240125,0.26170492,,,,,,,,,,,,,,
7733,,,0.7375561850411552,0.2736786603927612,0.7150966148397931,0.2924526474351083,3554.0,0.7328299123193591,0.2940008423908301,3581.0,1898.424910545349,2325.002921819687,1898.424910545349,424.27284049987793,2.021228313446045,0.0
8000,0.28732175,0.28499046,,,,,,,,,,,,,,
8083,,,0.7406275612967355,0.2753380026136126,0.7197292415895822,0.2935105099997362,3554.0,0.7365263827317788,0.2952396805078016,3581.0,1978.508833169937,2414.62062740326,1978.508833169937,433.7688965797424,2.046034097671509,0.0
8430,,,0.741661616734096,0.2736846719469343,0.720580848603686,0.2919218442248171,3554.0,0.7377140883525901,0.2934916649940659,3581.0,2058.665358543396,2504.322474718094,2058.665358543396,443.2758581638336,2.071715831756592,0.0
8500,0.4605434,0.24266286,,,,,,,,,,,,,,
8775,,,0.7393455505371094,0.2743166174207415,0.7178731820659819,0.293013401493036,3554.0,0.7353056796067788,0.2945462215948757,3581.0,2138.853410720825,2594.044093847275,2138.853410720825,452.7705628871918,2.097921133041382,0.0
9000,0.32329068,0.21972786,,,,,,,,,,,,,,
9125,,,0.73979309626988,0.2746407645089285,0.7178918669984524,0.293240643245287,3554.0,0.7350038615261101,0.2948944338937273,3581.0,2218.8463203907013,2683.570697546005,2218.8463203907013,462.2658801078797,2.123442888259888,0.0
9475,,,0.7379946027483258,0.2730663163321359,0.715509812886888,0.2918750631990363,3554.0,0.7329581526197291,0.2934531451802918,3581.0,2299.0069530010223,2773.271275997162,2299.0069530010223,471.7646548748016,2.1518032550811768,0.0
9500,0.17683524,0.3216539,,,,,,,,,,,,,,
9822,,,0.7424567767551967,0.2720350708280291,0.720813929397334,0.2907262489778243,3554.0,0.7380849012147445,0.2923065841747242,3581.0,2379.1990296840668,2863.0032382011414,2379.1990296840668,481.2652385234833,2.1781563758850098,0.0
10000,0.37989703,0.28025514,,,,,,,,,,,,,,
10169,,,0.7350189345223563,0.2734870910644531,0.7125172698236142,0.2920399645975485,3554.0,0.7304953388980033,0.2935431042852031,3581.0,2459.169825077057,2952.5122797489166,2459.169825077057,490.76539039611816,2.203498125076294,0.0
10500,0.4377853,0.27823853,,,,,,,,,,,,,,
10515,,,0.7423400197710309,0.271049107824053,0.7205955492490855,0.2896700007364061,3554.0,0.7377722430448896,0.2911922366417376,3581.0,2539.246734857559,3042.1187348365784,2539.246734857559,500.2574203014374,2.2285118103027344,0.0
